Protein	Source ID	Standard Name	ratio	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P0AC16	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	folB	0.0451707662995529	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P0AC16	fluxes_kapp_Gecko_GLC_CHEM_mu=0.35_S	folB	0.045170766299555	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P0AC16	fluxes_kapp_Gecko_GAM_BATCH_mu=0.46_S	folB	0.0451707662995571	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P0AC16	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	folB	0.0451707662995577	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P0AC16	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	folB	0.0451707662995583	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P0AC16	fluxes_kapp_Gecko_GLC_CHEM_mu=0.46_P	folB	0.0451707662995612	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P0AC16	fluxes_kapp_Gecko_MAN_BATCH_mu=0.47_S	folB	0.0451707662995617	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P0AC16	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	folB	0.0451707662995625	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P0AC16	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	folB	0.0451707662995633	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P0AC16	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	folB	0.0463000354570479	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P0A6S7	fluxes_kapp_Gecko_GLC_CHEM_mu=0.11_V	gpsA	0.0539014081329974	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P21599	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	pykA	0.0581687133928361	36.0116491072734	0.374514746351742	0.33	0.3678	0.2302	0.2743	0.441	0.407	0.652	46.03	0.526	0.529	460	480	-0.024583	0.033333	0.741	0.741263209394644	1.19823537652254	0.892585797920189	-0.0935636599530693	0.453191489361702	0.533571661996949	0.445297870895329	0.24236318731992	0.271529289267933	0.134349507641113	0.58243030649379	46.0348810648203	59.755527890901	52.4375464648245	0.208672975741553	-0.2205	0.4019
P0A6I9	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	coaE	0.0622258032426075	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6W3	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	mraY	0.0630424900453886	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6I9	fluxes_kapp_Gecko_GLC_CHEM_mu=0.11_V	coaE	0.064845837063166	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6I9	fluxes_kapp_Gecko_GLC_CHEM_mu=0.50_S	coaE	0.0648458370631786	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6I9	fluxes_kapp_Gecko_GLYC_BATCH_mu=0.47_S	coaE	0.0648458370632019	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6I9	fluxes_kapp_Gecko_GLC_CHEM_mu=0.35_S	coaE	0.0648458370632373	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6I9	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	coaE	0.0648458370632544	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6I9	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	coaE	0.0648458370632564	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6I9	fluxes_kapp_Gecko_GLC_CHEM_mu=0.46_P	coaE	0.0648458370632722	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6I9	fluxes_kapp_Gecko_MAN_BATCH_mu=0.47_S	coaE	0.0648458370632831	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6I9	fluxes_kapp_Gecko_GLC_CHEM_mu=0.51_P	coaE	0.0648458370632922	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6I9	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	coaE	0.064845837063298	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6I9	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	coaE	0.0648458370633018	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6I9	fluxes_kapp_Gecko_GAM_BATCH_mu=0.46_S	coaE	0.0648458370633401	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6I9	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	coaE	0.0648458370633994	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P0A6W3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.35_S	mraY	0.0656969106788785	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6W3	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	mraY	0.0656969106788786	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6W3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.51_P	mraY	0.0656969106788786	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6W3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.50_S	mraY	0.0656969106788786	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6W3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.11_V	mraY	0.0656969106788786	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6W3	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	mraY	0.0656969106788786	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6W3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	mraY	0.0656969106788786	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6W3	fluxes_kapp_Gecko_GLYC_BATCH_mu=0.47_S	mraY	0.0656969106788787	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6W3	fluxes_kapp_Gecko_MAN_BATCH_mu=0.47_S	mraY	0.0656969106788787	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6W3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	mraY	0.0656969106788787	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6W3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	mraY	0.0656969106788787	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6W3	fluxes_kapp_Gecko_GAM_BATCH_mu=0.46_S	mraY	0.0656969106788787	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6W3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.46_P	mraY	0.0656969106788787	30.9925177639192	0.344610486414559	0.2774	0.3355	0.1587	0.4245	0.363	0.287	0.564	41.13	0.617	0.535	337	360	0.824167	0.136111	0.77	0.779653914868536	0.879119933038521	0.595511459413739	-0.261355090953155	0.52991452991453	0.526402498272609	0.598783486177128	0.235214304974731	0.394978637701265	0.114462815048037	0.581437617939411	41.1293797308771	60.8502121511942	48.0084533193252	0.215891262295051	-0.1007	0.3167
P0A6I9	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	coaE	0.0664669829898847	28.4002529947444	0.316986889167368	0.3609	0.3018	0.2331	0.3423	0.271	0.056	0.443	51.3	0.507	0.529	201	206	-0.115534	0.048544	0.675	0.728171636265699	0.77551761178124	0.766885838290597	-0.399835552312155	0.455445544554455	0.614774146273271	0.792727511192471	0.401951535438623	0.524134773872706	0.31346341087069	0.95183013995799	51.2991586014376	53.9728130026203	36.3706681436389	0.171223014041367	-0.1436	0.0919
P21179	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	katE	0.0665654313677251	37.9274076947364	0.33433960768144	0.3516	0.3565	0.2464	0.3084	0.373	0.25	0.564	46.73	0.516	0.521	732	753	-0.49761	0.090305	0.726	0.686865580074323	0.907218669295029	0.44251384847381	-0.223713091961226	0.424731182795699	0.50438782150475	0.555971607040113	0.167209947543526	0.377863762049973	0.0755824803328392	0.730262845887589	46.7251287272775	60.956567465529	47.7038229236356	0.126118760461075	-0.1365	0.2511
